f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,band gap,label
3.212193E+00,-1.000000E-16,0.000000E+00,-1.606096E+00,2.781840E+00,1.000000E-16,-2.000000E-16,1.000000E-16,3.378201E+01,6.666670E-01,3.333330E-01,2.270864E-01,0.000000E+00,0.000000E+00,3.046994E-01,3.333330E-01,6.666670E-01,3.657394E-01,6.666670E-01,3.333330E-01,3.404904E-01,3.333330E-01,6.666670E-01,2.673873E-01,2.200000E+01,4.000000E+01,7.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
3.114065E+00,0.000000E+00,0.000000E+00,-1.557032E+00,2.696859E+00,0.000000E+00,0.000000E+00,6.000000E-16,3.594457E+01,6.666670E-01,3.333330E-01,2.356583E-01,0.000000E+00,0.000000E+00,3.040374E-01,3.333330E-01,6.666670E-01,3.625413E-01,6.666670E-01,3.333330E-01,3.374729E-01,3.333330E-01,6.666670E-01,2.656930E-01,2.200000E+01,4.000000E+01,7.000000E+00,8.000000E+00,1.000000E+00,9.800000E-02,1
3.182948E+00,0.000000E+00,0.000000E+00,-1.591474E+00,2.756514E+00,0.000000E+00,-1.000000E-16,-2.000000E-16,3.440563E+01,0.000000E+00,0.000000E+00,3.030059E-01,3.333330E-01,6.666670E-01,3.646533E-01,6.666670E-01,3.333330E-01,2.337849E-01,6.666670E-01,3.333330E-01,3.402157E-01,3.333330E-01,6.666670E-01,2.637432E-01,2.200000E+01,4.000000E+01,7.000000E+00,8.000000E+00,8.000000E+00,0.000000E+00,0
3.283621E+00,0.000000E+00,0.000000E+00,-1.641810E+00,2.843699E+00,0.000000E+00,0.000000E+00,-2.000000E-16,3.232828E+01,3.333330E-01,6.666670E-01,3.851782E-01,6.666670E-01,3.333330E-01,2.178625E-01,0.000000E+00,0.000000E+00,3.000355E-01,3.333330E-01,6.666670E-01,2.732501E-01,6.666670E-01,3.333330E-01,3.290766E-01,2.300000E+01,2.400000E+01,6.000000E+00,3.500000E+01,3.500000E+01,0.000000E+00,0
3.142050E+00,0.000000E+00,0.000000E+00,-1.571025E+00,2.721095E+00,0.000000E+00,2.000000E-16,0.000000E+00,3.530713E+01,3.333330E-01,6.666670E-01,3.748765E-01,0.000000E+00,0.000000E+00,2.945496E-01,3.333330E-01,6.666670E-01,2.706707E-01,6.666670E-01,3.333330E-01,2.429112E-01,6.666670E-01,3.333330E-01,3.223949E-01,2.300000E+01,2.400000E+01,6.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.239206E+00,1.000000E-16,0.000000E+00,-1.619603E+00,2.805235E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.322091E+01,6.666670E-01,3.333330E-01,2.203647E-01,0.000000E+00,0.000000E+00,3.007954E-01,3.333330E-01,6.666670E-01,3.795937E-01,3.333330E-01,6.666670E-01,2.747877E-01,6.666670E-01,3.333330E-01,3.298615E-01,2.300000E+01,2.400000E+01,6.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.201461E+00,-1.000000E-16,0.000000E+00,-1.600731E+00,2.772547E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.400886E+01,0.000000E+00,0.000000E+00,2.999374E-01,3.333330E-01,6.666670E-01,3.774343E-01,6.666670E-01,3.333330E-01,2.255967E-01,3.333330E-01,6.666670E-01,2.738953E-01,6.666670E-01,3.333330E-01,3.285393E-01,2.300000E+01,2.400000E+01,6.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.118248E+00,0.000000E+00,0.000000E+00,-1.559124E+00,2.700482E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.584819E+01,0.000000E+00,0.000000E+00,2.953704E-01,3.333330E-01,6.666670E-01,3.708602E-01,3.333330E-01,6.666670E-01,2.710168E-01,6.666670E-01,3.333330E-01,2.442761E-01,6.666670E-01,3.333330E-01,3.238794E-01,2.300000E+01,2.400000E+01,6.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.258281E+00,0.000000E+00,0.000000E+00,-1.629141E+00,2.821754E+00,0.000000E+00,0.000000E+00,-2.000000E-16,3.283307E+01,6.666670E-01,3.333330E-01,2.217672E-01,0.000000E+00,0.000000E+00,3.035830E-01,3.333330E-01,6.666670E-01,2.767451E-01,3.333330E-01,6.666670E-01,3.700997E-01,6.666670E-01,3.333330E-01,3.332080E-01,2.300000E+01,2.400000E+01,6.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.231814E+00,0.000000E+00,0.000000E+00,-1.615907E+00,2.798833E+00,0.000000E+00,1.000000E-16,-3.000000E-16,3.337306E+01,0.000000E+00,0.000000E+00,3.027362E-01,6.666670E-01,3.333330E-01,2.266371E-01,3.333330E-01,6.666670E-01,2.754968E-01,3.333330E-01,6.666670E-01,3.685049E-01,6.666670E-01,3.333330E-01,3.320279E-01,2.300000E+01,2.400000E+01,6.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.243028E+00,0.000000E+00,0.000000E+00,-1.621514E+00,2.808545E+00,0.000000E+00,0.000000E+00,2.000000E-16,3.314264E+01,0.000000E+00,0.000000E+00,3.004134E-01,3.333330E-01,6.666670E-01,2.722828E-01,3.333330E-01,6.666670E-01,3.655579E-01,6.666670E-01,3.333330E-01,2.369861E-01,6.666670E-01,3.333330E-01,3.301627E-01,2.300000E+01,2.400000E+01,6.000000E+00,9.000000E+00,9.000000E+00,0.000000E+00,0
3.174448E+00,0.000000E+00,0.000000E+00,-1.587224E+00,2.749153E+00,0.000000E+00,0.000000E+00,2.000000E-16,3.459013E+01,0.000000E+00,0.000000E+00,2.980010E-01,3.333330E-01,6.666670E-01,2.723935E-01,3.333330E-01,6.666670E-01,3.630524E-01,6.666670E-01,3.333330E-01,2.446031E-01,6.666670E-01,3.333330E-01,3.273529E-01,2.300000E+01,2.400000E+01,6.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.033122E+00,0.000000E+00,0.000000E+00,-1.516561E+00,2.626761E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.788863E+01,0.000000E+00,0.000000E+00,2.996558E-01,3.333330E-01,6.666670E-01,2.745816E-01,3.333330E-01,6.666670E-01,3.533706E-01,6.666670E-01,3.333330E-01,2.496545E-01,6.666670E-01,3.333330E-01,3.281404E-01,2.300000E+01,2.400000E+01,6.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.112525E+00,8.000000E-16,-5.900000E-15,-1.556263E+00,2.695526E+00,-7.800000E-15,-1.930000E-14,-5.660000E-14,3.598014E+01,6.666670E-01,3.333330E-01,2.260603E-01,0.000000E+00,-1.000000E-16,3.024847E-01,3.333330E-01,6.666670E-01,2.780865E-01,3.333330E-01,6.666670E-01,3.623772E-01,6.666670E-01,3.333330E-01,3.363943E-01,2.300000E+01,2.400000E+01,6.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.084450E+00,0.000000E+00,0.000000E+00,-1.542225E+00,2.671212E+00,1.000000E-16,-2.000000E-16,-2.000000E-16,3.663812E+01,0.000000E+00,0.000000E+00,3.017102E-01,6.666670E-01,3.333330E-01,2.308400E-01,3.333330E-01,6.666670E-01,2.771106E-01,3.333330E-01,6.666670E-01,3.607506E-01,6.666670E-01,3.333330E-01,3.349915E-01,2.300000E+01,2.400000E+01,6.000000E+00,8.000000E+00,1.700000E+01,0.000000E+00,0
3.164958E+00,0.000000E+00,0.000000E+00,-1.582479E+00,2.740934E+00,0.000000E+00,-1.000000E-16,0.000000E+00,3.479788E+01,0.000000E+00,0.000000E+00,2.989892E-01,3.333330E-01,6.666670E-01,2.716049E-01,6.666670E-01,3.333330E-01,2.370052E-01,3.333330E-01,6.666670E-01,3.604258E-01,6.666670E-01,3.333330E-01,3.373779E-01,2.300000E+01,2.400000E+01,6.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
2.883349E+00,0.000000E+00,0.000000E+00,-1.441675E+00,2.497054E+00,0.000000E+00,2.000000E-16,1.000000E-16,4.192703E+01,0.000000E+00,0.000000E+00,2.984755E-01,3.333330E-01,6.666670E-01,2.754916E-01,6.666670E-01,3.333330E-01,2.509486E-01,3.333330E-01,6.666670E-01,3.526817E-01,6.666670E-01,3.333330E-01,3.278056E-01,2.300000E+01,2.400000E+01,6.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.028260E+00,0.000000E+00,0.000000E+00,-1.514130E+00,2.622550E+00,0.000000E+00,-1.000000E-16,4.000000E-16,3.801039E+01,0.000000E+00,0.000000E+00,3.010325E-01,3.333330E-01,6.666670E-01,2.685413E-01,3.333330E-01,6.666670E-01,3.572188E-01,6.666670E-01,3.333330E-01,2.454273E-01,6.666670E-01,3.333330E-01,3.331830E-01,2.300000E+01,2.400000E+01,6.000000E+00,8.000000E+00,8.000000E+00,0.000000E+00,0
3.302443E+00,0.000000E+00,0.000000E+00,-1.651221E+00,2.859999E+00,0.000000E+00,0.000000E+00,4.000000E-16,3.196083E+01,3.333330E-01,6.666670E-01,3.855791E-01,6.666670E-01,3.333330E-01,2.179188E-01,3.333330E-01,6.666670E-01,2.730581E-01,0.000000E+00,0.000000E+00,3.001454E-01,6.666670E-01,3.333330E-01,3.287015E-01,2.300000E+01,2.400000E+01,7.000000E+00,3.500000E+01,3.500000E+01,5.000000E-02,1
3.172132E+00,0.000000E+00,0.000000E+00,-1.586066E+00,2.747147E+00,0.000000E+00,0.000000E+00,-3.000000E-16,3.464066E+01,3.333330E-01,6.666670E-01,3.758224E-01,3.333330E-01,6.666670E-01,2.700342E-01,6.666670E-01,3.333330E-01,2.428965E-01,0.000000E+00,0.000000E+00,2.944921E-01,6.666670E-01,3.333330E-01,3.221578E-01,2.300000E+01,2.400000E+01,7.000000E+00,3.500000E+01,1.000000E+00,5.300000E-02,1
3.263439E+00,0.000000E+00,0.000000E+00,-1.631719E+00,2.826221E+00,0.000000E+00,0.000000E+00,4.000000E-16,3.272937E+01,6.666670E-01,3.333330E-01,2.202600E-01,3.333330E-01,6.666670E-01,3.798386E-01,3.333330E-01,6.666670E-01,2.746331E-01,0.000000E+00,0.000000E+00,3.010808E-01,6.666670E-01,3.333330E-01,3.295905E-01,2.300000E+01,2.400000E+01,7.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.224438E+00,0.000000E+00,0.000000E+00,-1.612219E+00,2.792445E+00,0.000000E+00,0.000000E+00,-2.000000E-16,3.352592E+01,3.333330E-01,6.666670E-01,3.775747E-01,6.666670E-01,3.333330E-01,2.258372E-01,3.333330E-01,6.666670E-01,2.738471E-01,0.000000E+00,0.000000E+00,2.999907E-01,6.666670E-01,3.333330E-01,3.281531E-01,2.300000E+01,2.400000E+01,7.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
3.136088E+00,0.000000E+00,0.000000E+00,-1.568044E+00,2.715932E+00,0.000000E+00,2.000000E-16,0.000000E+00,3.544150E+01,3.333330E-01,6.666670E-01,3.706787E-01,3.333330E-01,6.666670E-01,2.715058E-01,6.666670E-01,3.333330E-01,2.446653E-01,0.000000E+00,0.000000E+00,2.954514E-01,6.666670E-01,3.333330E-01,3.231018E-01,2.300000E+01,2.400000E+01,7.000000E+00,1.700000E+01,1.000000E+00,5.800000E-02,1
3.275526E+00,0.000000E+00,0.000000E+00,-1.637763E+00,2.836689E+00,0.000000E+00,1.000000E-16,6.000000E-16,3.248826E+01,6.666670E-01,3.333330E-01,2.230992E-01,3.333330E-01,6.666670E-01,2.772121E-01,3.333330E-01,6.666670E-01,3.670887E-01,0.000000E+00,0.000000E+00,3.047036E-01,6.666670E-01,3.333330E-01,3.332993E-01,2.300000E+01,2.400000E+01,7.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.245198E+00,0.000000E+00,0.000000E+00,-1.622599E+00,2.810424E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.309834E+01,6.666670E-01,3.333330E-01,2.283704E-01,3.333330E-01,6.666670E-01,2.763007E-01,3.333330E-01,6.666670E-01,3.653506E-01,0.000000E+00,0.000000E+00,3.035196E-01,6.666670E-01,3.333330E-01,3.318616E-01,2.300000E+01,2.400000E+01,7.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.261695E+00,0.000000E+00,0.000000E+00,-1.630847E+00,2.824711E+00,0.000000E+00,0.000000E+00,-2.000000E-16,3.276438E+01,3.333330E-01,6.666670E-01,2.728155E-01,3.333330E-01,6.666670E-01,3.635109E-01,6.666670E-01,3.333330E-01,2.397843E-01,0.000000E+00,0.000000E+00,2.996637E-01,6.666670E-01,3.333330E-01,3.296284E-01,2.300000E+01,2.400000E+01,7.000000E+00,9.000000E+00,9.000000E+00,2.380000E-01,1
3.179124E+00,0.000000E+00,0.000000E+00,-1.589562E+00,2.753202E+00,0.000000E+00,-1.000000E-16,4.000000E-16,3.448845E+01,3.333330E-01,6.666670E-01,2.733343E-01,3.333330E-01,6.666670E-01,3.592234E-01,6.666670E-01,3.333330E-01,2.472341E-01,0.000000E+00,0.000000E+00,2.988500E-01,6.666670E-01,3.333330E-01,3.267612E-01,2.300000E+01,2.400000E+01,7.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.041528E+00,0.000000E+00,0.000000E+00,-1.520764E+00,2.634041E+00,0.000000E+00,0.000000E+00,3.000000E-16,3.767948E+01,3.333330E-01,6.666670E-01,2.742435E-01,3.333330E-01,6.666670E-01,3.531871E-01,6.666670E-01,3.333330E-01,2.497685E-01,0.000000E+00,0.000000E+00,3.009058E-01,6.666670E-01,3.333330E-01,3.272980E-01,2.300000E+01,2.400000E+01,7.000000E+00,1.000000E+00,1.000000E+00,0.000000E+00,0
3.072838E+00,-9.000000E-16,-3.000000E-16,-1.536419E+00,2.661156E+00,4.000000E-16,2.500000E-15,-1.500000E-15,3.691554E+01,6.666670E-01,3.333330E-01,1.680134E-01,3.333330E-01,6.666670E-01,3.001884E-01,0.000000E+00,0.000000E+00,2.866895E-01,3.333330E-01,6.666670E-01,3.850301E-01,6.666670E-01,3.333330E-01,3.654816E-01,2.300000E+01,2.400000E+01,7.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.136994E+00,0.000000E+00,0.000000E+00,-1.568497E+00,2.716716E+00,0.000000E+00,4.000000E-16,1.200000E-15,3.542104E+01,6.666670E-01,3.333330E-01,2.270195E-01,3.333330E-01,6.666670E-01,2.733879E-01,0.000000E+00,0.000000E+00,3.010504E-01,3.333330E-01,6.666670E-01,3.617121E-01,6.666670E-01,3.333330E-01,3.422330E-01,2.300000E+01,2.400000E+01,7.000000E+00,8.000000E+00,1.700000E+01,6.300000E-02,1
3.185410E+00,0.000000E+00,0.000000E+00,-1.592705E+00,2.758646E+00,0.000000E+00,1.000000E-16,0.000000E+00,3.435246E+01,3.333330E-01,6.666670E-01,2.698590E-01,6.666670E-01,3.333330E-01,2.371380E-01,0.000000E+00,0.000000E+00,2.980381E-01,3.333330E-01,6.666670E-01,3.598932E-01,6.666670E-01,3.333330E-01,3.404746E-01,2.300000E+01,2.400000E+01,7.000000E+00,8.000000E+00,9.000000E+00,5.100000E-02,1
3.039824E+00,0.000000E+00,0.000000E+00,-1.519912E+00,2.632565E+00,0.000000E+00,-1.000000E-16,-4.000000E-16,3.772174E+01,3.333330E-01,6.666670E-01,2.740622E-01,6.666670E-01,3.333330E-01,2.486775E-01,0.000000E+00,0.000000E+00,2.979206E-01,3.333330E-01,6.666670E-01,3.544075E-01,6.666670E-01,3.333330E-01,3.303351E-01,2.300000E+01,2.400000E+01,7.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.040167E+00,0.000000E+00,0.000000E+00,-1.520084E+00,2.632862E+00,0.000000E+00,-1.000000E-16,-1.100000E-15,3.771323E+01,3.333330E-01,6.666670E-01,2.670860E-01,0.000000E+00,0.000000E+00,3.012788E-01,3.333330E-01,6.666670E-01,3.572956E-01,6.666670E-01,3.333330E-01,2.454230E-01,6.666670E-01,3.333330E-01,3.343195E-01,2.300000E+01,2.400000E+01,7.000000E+00,8.000000E+00,8.000000E+00,0.000000E+00,0
3.267745E+00,0.000000E+00,0.000000E+00,-1.633873E+00,2.829950E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.264316E+01,3.333330E-01,6.666670E-01,3.843477E-01,0.000000E+00,0.000000E+00,2.995281E-01,6.666670E-01,3.333330E-01,2.301003E-01,3.333330E-01,6.666670E-01,2.625663E-01,6.666670E-01,3.333330E-01,3.288606E-01,2.300000E+01,7.200000E+01,6.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.349342E+00,0.000000E+00,0.000000E+00,-1.674671E+00,2.900616E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.107202E+01,6.666670E-01,3.333330E-01,2.051218E-01,0.000000E+00,0.000000E+00,3.057928E-01,3.333330E-01,6.666670E-01,3.886756E-01,3.333330E-01,6.666670E-01,2.689642E-01,6.666670E-01,3.333330E-01,3.368485E-01,2.300000E+01,7.200000E+01,6.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.224634E+00,0.000000E+00,0.000000E+00,-1.612317E+00,2.792615E+00,0.000000E+00,1.000000E-16,-1.000000E-16,3.352184E+01,0.000000E+00,0.000000E+00,3.006249E-01,3.333330E-01,6.666670E-01,3.788699E-01,6.666670E-01,3.333330E-01,2.321618E-01,3.333330E-01,6.666670E-01,2.641594E-01,6.666670E-01,3.333330E-01,3.295869E-01,2.300000E+01,7.200000E+01,6.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.345651E+00,0.000000E+00,0.000000E+00,-1.672826E+00,2.897419E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.114062E+01,6.666670E-01,3.333330E-01,2.077597E-01,0.000000E+00,0.000000E+00,3.088852E-01,3.333330E-01,6.666670E-01,3.774939E-01,3.333330E-01,6.666670E-01,2.715613E-01,6.666670E-01,3.333330E-01,3.397028E-01,2.300000E+01,7.200000E+01,6.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.305029E+00,1.000000E-16,0.000000E+00,-1.652514E+00,2.862239E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.191083E+01,0.000000E+00,0.000000E+00,3.076392E-01,6.666670E-01,3.333330E-01,2.138178E-01,3.333330E-01,6.666670E-01,3.753154E-01,3.333330E-01,6.666670E-01,2.708013E-01,6.666670E-01,3.333330E-01,3.378292E-01,2.300000E+01,7.200000E+01,6.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.245969E+00,0.000000E+00,0.000000E+00,-1.622985E+00,2.811092E+00,0.000000E+00,1.000000E-16,0.000000E+00,3.308262E+01,0.000000E+00,0.000000E+00,3.032272E-01,3.333330E-01,6.666670E-01,3.696649E-01,6.666670E-01,3.333330E-01,2.336300E-01,3.333330E-01,6.666670E-01,2.662334E-01,6.666670E-01,3.333330E-01,3.326474E-01,2.300000E+01,7.200000E+01,6.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.318468E+00,0.000000E+00,0.000000E+00,-1.659234E+00,2.873878E+00,-1.000000E-16,-1.000000E-16,9.000000E-16,3.165288E+01,6.666670E-01,3.333330E-01,2.090555E-01,0.000000E+00,0.000000E+00,3.048091E-01,3.333330E-01,6.666670E-01,2.730930E-01,3.333330E-01,6.666670E-01,3.698399E-01,6.666670E-01,3.333330E-01,3.486055E-01,2.300000E+01,7.200000E+01,6.000000E+00,8.000000E+00,3.500000E+01,2.130000E-02,1
3.268508E+00,0.000000E+00,0.000000E+00,-1.634254E+00,2.830611E+00,1.000000E-16,2.000000E-16,-8.000000E-16,3.262793E+01,0.000000E+00,0.000000E+00,3.041889E-01,6.666670E-01,3.333330E-01,2.149939E-01,3.333330E-01,6.666670E-01,2.721774E-01,3.333330E-01,6.666670E-01,3.679705E-01,6.666670E-01,3.333330E-01,3.460722E-01,2.300000E+01,7.200000E+01,6.000000E+00,8.000000E+00,1.700000E+01,0.000000E+00,0
3.269623E+00,0.000000E+00,0.000000E+00,-1.634811E+00,2.831577E+00,0.000000E+00,1.000000E-16,-3.000000E-16,3.260568E+01,0.000000E+00,0.000000E+00,3.007443E-01,6.666670E-01,3.333330E-01,2.279090E-01,3.333330E-01,6.666670E-01,2.690516E-01,3.333330E-01,6.666670E-01,3.647371E-01,6.666670E-01,3.333330E-01,3.429609E-01,2.300000E+01,7.200000E+01,6.000000E+00,8.000000E+00,9.000000E+00,0.000000E+00,0
3.071396E+00,0.000000E+00,0.000000E+00,-1.535698E+00,2.659907E+00,-1.000000E-16,3.000000E-16,-7.000000E-16,3.695021E+01,0.000000E+00,0.000000E+00,3.033410E-01,6.666670E-01,3.333330E-01,2.382088E-01,3.333330E-01,6.666670E-01,2.684188E-01,3.333330E-01,6.666670E-01,3.606987E-01,6.666670E-01,3.333330E-01,3.347358E-01,2.300000E+01,7.200000E+01,6.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.268553E+00,-1.000000E-16,0.000000E+00,-1.634276E+00,2.830650E+00,0.000000E+00,-1.000000E-16,-2.000000E-16,3.262704E+01,3.333330E-01,6.666670E-01,3.831375E-01,6.666670E-01,3.333330E-01,2.321639E-01,3.333330E-01,6.666670E-01,2.641292E-01,0.000000E+00,0.000000E+00,2.987767E-01,6.666670E-01,3.333330E-01,3.271957E-01,2.300000E+01,7.200000E+01,7.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.391578E+00,0.000000E+00,0.000000E+00,-1.695789E+00,2.937193E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.030295E+01,6.666670E-01,3.333330E-01,2.051753E-01,3.333330E-01,6.666670E-01,3.884886E-01,3.333330E-01,6.666670E-01,2.702112E-01,0.000000E+00,0.000000E+00,3.050171E-01,6.666670E-01,3.333330E-01,3.365109E-01,2.300000E+01,7.200000E+01,7.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.226486E+00,-1.000000E-16,0.000000E+00,-1.613243E+00,2.794219E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.348337E+01,3.333330E-01,6.666670E-01,3.776442E-01,6.666670E-01,3.333330E-01,2.341123E-01,3.333330E-01,6.666670E-01,2.655874E-01,0.000000E+00,0.000000E+00,3.000577E-01,6.666670E-01,3.333330E-01,3.280013E-01,2.300000E+01,7.200000E+01,7.000000E+00,1.700000E+01,1.000000E+00,0.000000E+00,0
3.367959E+00,0.000000E+00,0.000000E+00,-1.683979E+00,2.916738E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.072947E+01,6.666670E-01,3.333330E-01,2.092051E-01,3.333330E-01,6.666670E-01,3.743228E-01,3.333330E-01,6.666670E-01,2.733166E-01,0.000000E+00,0.000000E+00,3.090960E-01,6.666670E-01,3.333330E-01,3.394625E-01,2.300000E+01,7.200000E+01,7.000000E+00,9.000000E+00,3.500000E+01,0.000000E+00,0
3.332461E+00,0.000000E+00,0.000000E+00,-1.666230E+00,2.885996E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.138763E+01,6.666670E-01,3.333330E-01,2.150112E-01,3.333330E-01,6.666670E-01,3.723504E-01,3.333330E-01,6.666670E-01,2.723713E-01,0.000000E+00,0.000000E+00,3.079371E-01,6.666670E-01,3.333330E-01,3.377330E-01,2.300000E+01,7.200000E+01,7.000000E+00,9.000000E+00,1.700000E+01,0.000000E+00,0
3.263025E+00,0.000000E+00,0.000000E+00,-1.631513E+00,2.825863E+00,0.000000E+00,1.000000E-16,-1.000000E-16,3.273767E+01,3.333330E-01,6.666670E-01,3.656717E-01,6.666670E-01,3.333330E-01,2.369794E-01,3.333330E-01,6.666670E-01,2.670590E-01,0.000000E+00,0.000000E+00,3.036520E-01,6.666670E-01,3.333330E-01,3.320408E-01,2.300000E+01,7.200000E+01,7.000000E+00,9.000000E+00,1.000000E+00,0.000000E+00,0
3.474590E+00,0.000000E+00,0.000000E+00,-1.737295E+00,3.009083E+00,0.000000E+00,0.000000E+00,1.000000E-15,2.887231E+01,6.666670E-01,3.333330E-01,2.091188E-01,3.333330E-01,6.666670E-01,2.787903E-01,0.000000E+00,0.000000E+00,3.015591E-01,3.333330E-01,6.666670E-01,3.654433E-01,6.666670E-01,3.333330E-01,3.504914E-01,2.300000E+01,7.200000E+01,7.000000E+00,8.000000E+00,3.500000E+01,0.000000E+00,0
3.372421E+00,-1.000000E-16,0.000000E+00,-1.686211E+00,2.920602E+00,0.000000E+00,3.000000E-16,-4.000000E-16,3.064820E+01,6.666670E-01,3.333330E-01,2.044226E-01,3.333330E-01,6.666670E-01,2.653763E-01,0.000000E+00,0.000000E+00,2.857920E-01,3.333330E-01,6.666670E-01,3.715499E-01,6.666670E-01,3.333330E-01,3.782620E-01,2.300000E+01,7.200000E+01,7.000000E+00,8.000000E+00,1.700000E+01,9.900000E-02,1
3.343785E+00,0.000000E+00,0.000000E+00,-1.671893E+00,2.895803E+00,0.000000E+00,0.000000E+00,-5.000000E-16,3.117539E+01,6.666670E-01,3.333330E-01,2.149893E-01,3.333330E-01,6.666670E-01,2.580522E-01,0.000000E+00,0.000000E+00,2.797763E-01,3.333330E-01,6.666670E-01,3.806825E-01,6.666670E-01,3.333330E-01,3.719026E-01,2.300000E+01,7.200000E+01,7.000000E+00,8.000000E+00,9.000000E+00,5.500000E-02,1
3.111235E+00,0.000000E+00,-2.000000E-16,-1.555617E+00,2.694408E+00,1.100000E-15,3.000000E-16,-5.300000E-15,3.601000E+01,6.666670E-01,3.333330E-01,2.392050E-01,3.333330E-01,6.666670E-01,2.681269E-01,0.000000E+00,0.000000E+00,3.026276E-01,3.333330E-01,6.666670E-01,3.593574E-01,6.666670E-01,3.333330E-01,3.360860E-01,2.300000E+01,7.200000E+01,7.000000E+00,8.000000E+00,1.000000E+00,0.000000E+00,0
3.370987E+00,0.000000E+00,0.000000E+00,-1.685494E+00,2.919361E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.067428E+01,3.333330E-01,6.666670E-01,3.903972E-01,6.666670E-01,3.333330E-01,2.087957E-01,0.000000E+00,0.000000E+00,3.023560E-01,3.333330E-01,6.666670E-01,2.728820E-01,6.666670E-01,3.333330E-01,3.309722E-01,2.300000E+01,4.200000E+01,6.000000E+00,3.500000E+01,3.500000E+01,0.000000E+00,0
3.214089E+00,0.000000E+00,0.000000E+00,-1.607045E+00,2.783483E+00,0.000000E+00,0.000000E+00,-1.000000E-16,3.374215E+01,3.333330E-01,6.666670E-01,3.795348E-01,0.000000E+00,0.000000E+00,2.978109E-01,6.666670E-01,3.333330E-01,2.362774E-01,3.333330E-01,6.666670E-01,2.669155E-01,6.666670E-01,3.333330E-01,3.248643E-01,2.300000E+01,4.200000E+01,6.000000E+00,3.500000E+01,1.000000E+00,0.000000E+00,0
3.325158E+00,0.000000E+00,0.000000E+00,-1.662579E+00,2.879671E+00,0.000000E+00,0.000000E+00,1.000000E-16,3.152565E+01,6.666670E-01,3.333330E-01,2.111287E-01,0.000000E+00,0.000000E+00,3.036004E-01,3.333330E-01,6.666670E-01,3.845559E-01,3.333330E-01,6.666670E-01,2.740545E-01,6.666670E-01,3.333330E-01,3.320634E-01,2.300000E+01,4.200000E+01,6.000000E+00,1.700000E+01,3.500000E+01,0.000000E+00,0
3.256881E+00,0.000000E+00,0.000000E+00,-1.628441E+00,2.820542E+00,0.000000E+00,-2.000000E-16,-1.000000E-16,3.286130E+01,0.000000E+00,0.000000E+00,3.030500E-01,3.333330E-01,6.666670E-01,3.815756E-01,6.666670E-01,3.333330E-01,2.170478E-01,3.333330E-01,6.666670E-01,2.725695E-01,6.666670E-01,3.333330E-01,3.311599E-01,2.300000E+01,4.200000E+01,6.000000E+00,1.700000E+01,1.700000E+01,0.000000E+00,0
