nn1,nn2,nn3,nn4,nn5,np1,np2,np3,np4,np5,ne1,ne2,ne3,ne4,ne5,p1,p2,p3,p4,p5,gno1,gno2,gno3,gno4,gno5,ar1,ar2,ar3,ar4,ar5,en1,en2,en3,en4,en5,ie1,ie2,ie3,ie4,ie5,d1,d2,d3,d4,d5,mp1,mp2,mp3,mp4,mp5,bp1,bp2,bp3,bp4,bp5,numiso1,numiso2,numiso3,numiso4,numiso5,shell1,shell2,shell3,shell4,shell5,spheat1,spheat2,spheat3,spheat4,spheat5,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,label
26,106,6,8,10,22,72,6,8,9,22,72,6,8,9,4,6,2,2,2,4,4,14,16,17,2,2.2,0.91,0.65,0.57,1.54,1.3,2.55,3.44,3.98,6.8281,6.8251,11.2603,13.6181,17.4228,4.54,13.3,2.27,0.00143,0.0017,1933.15,2500.15,3948.15,50.5,53.63,3560,4876,4300,90.2,85.03,9,17,7,8,6,4,6,2,2,2,0.523,0.144,0.709,0.918,0.824,1448.96,622.24,622.24,2.56,33.6,0.480344,1.083776,16.56538546,24.34938105,2236024.041,4322874.024,15.44,2.56,0.07485224,0
26,106,6,8,0,22,72,6,8,1,22,72,6,8,1,4,6,2,2,1,4,4,14,16,1,2,2.2,0.91,0.65,0.79,1.54,1.3,2.55,3.44,2.2,6.8281,6.8251,11.2603,13.6181,13.5984,4.54,13.3,2.27,0.00143,0.0000899,1933.15,2500.15,3948.15,50.5,14.175,3560,4876,4300,90.2,20.28,9,17,7,8,3,4,6,2,2,1,0.523,0.144,0.709,0.918,14.304,1549.76,678.56,678.56,3.2,36.16,0.42684,0.581104,9.372209176,24.3519711,2262210.609,4388222.728,20.96,3.2,30.22907304,0
26,106,6,8,8,22,72,6,8,8,22,72,6,8,8,4,6,2,2,2,4,4,14,16,16,2,2.2,0.91,0.65,0.65,1.54,1.3,2.55,3.44,3.44,6.8281,6.8251,11.2603,13.6181,13.6181,4.54,13.3,2.27,0.00143,0.00143,1933.15,2500.15,3948.15,50.5,50.5,3560,4876,4300,90.2,90.2,9,17,7,8,8,4,6,2,2,2,0.523,0.144,0.709,0.918,0.918,1466.56,628.16,628.16,2.56,31.36,0.459096,0.824144,9.397269782,24.34981532,2238083.253,4317714.058,13.36,2.56,0.08380104,1
26,106,7,45,45,22,72,7,35,35,22,72,7,35,35,4,6,2,4,4,4,4,15,17,17,2,2.2,0.75,1.1,1.1,1.54,1.3,3.04,2.96,2.96,6.8281,6.8251,14.5341,11.8138,11.8138,4.54,13.3,0.00125,3.12,3.12,1933.15,2500.15,63.29,266.05,266.05,3560,4876,77.36,332,332,9,17,8,19,19,4,6,2,4,4,0.523,0.144,1.04,0.474,0.474,1104.56,463.76,463.76,1.6,37.04,0.3196,0.59568,9.323994182,20.19781625,1015169.03,3966124.251,23.84,1.6,0.0830824,0
26,106,7,45,0,22,72,7,35,1,22,72,7,35,1,4,6,2,4,1,4,4,15,17,1,2,2.2,0.75,1.1,0.79,1.54,1.3,3.04,2.96,2.2,6.8281,6.8251,14.5341,11.8138,13.5984,4.54,13.3,0.00125,3.12,0.0000899,1933.15,2500.15,63.29,266.05,14.175,3560,4876,77.36,332,20.28,9,17,8,19,3,4,6,2,4,1,0.523,0.144,1.04,0.474,14.304,1442.96,637.84,637.84,3.04,42.16,0.375896,0.505696,10.86921508,23.8720895,1099843.159,4169136.265,35.36,3.04,30.3707824,0
26,106,7,18,45,22,72,7,17,35,22,72,7,17,35,4,6,2,3,4,4,4,15,17,17,2,2.2,0.75,0.97,1.1,1.54,1.3,3.04,3.16,2.96,6.8281,6.8251,14.5341,12.9676,11.8138,4.54,13.3,0.00125,0.00321,3.12,1933.15,2500.15,63.29,172.31,266.05,3560,4876,77.36,239.11,332,9,17,8,11,19,4,6,2,3,4,0.523,0.144,1.04,0.479,0.474,1229.84,509.84,509.84,1.76,37.04,0.339464,0.65008,10.20657734,23.86685905,1044310.321,4023367.825,19.36,1.76,0.0829724,0
26,106,7,18,18,22,72,7,17,17,22,72,7,17,17,4,6,2,3,3,4,4,15,17,17,2,2.2,0.75,0.97,0.97,1.54,1.3,3.04,3.16,3.16,6.8281,6.8251,14.5341,12.9676,12.9676,4.54,13.3,0.00125,0.00321,0.00321,1933.15,2500.15,63.29,172.31,172.31,3560,4876,77.36,239.11,239.11,9,17,8,11,11,4,6,2,3,3,0.523,0.144,1.04,0.479,0.479,1296.8,530,530,1.84,37.04,0.357976,0.70128,10.98266014,26.75875146,1072748.638,4079921.115,9.76,1.84,0.0828604,0
26,106,7,18,0,22,72,7,17,1,22,72,7,17,1,4,6,2,3,1,4,4,15,17,1,2,2.2,0.75,0.97,0.79,1.54,1.3,3.04,3.16,2.2,6.8281,6.8251,14.5341,12.9676,13.5984,4.54,13.3,0.00125,0.00321,0.0000899,1933.15,2500.15,63.29,172.31,14.175,3560,4876,77.36,239.11,20.28,9,17,8,11,3,4,6,2,3,1,0.523,0.144,1.04,0.479,14.304,1471.04,634.96,634.96,2.96,42.16,0.392536,0.572256,11.58707251,26.76320393,1127095.589,4224063.386,20.64,2.96,30.3651404,0
26,106,7,10,45,22,72,7,9,35,22,72,7,9,35,4,6,2,2,4,4,4,15,17,17,2,2.2,0.75,0.57,1.1,1.54,1.3,3.04,3.98,2.96,6.8281,6.8251,14.5341,17.4228,11.8138,4.54,13.3,0.00125,0.0017,3.12,1933.15,2500.15,63.29,53.63,266.05,3560,4876,77.36,85.03,332,9,17,8,6,19,4,6,2,2,4,0.523,0.144,1.04,0.824,0.474,1311.76,563.6,563.6,2.24,37.04,0.434504,1.006944,17.61279489,23.86938998,1085238.401,4124408.312,26.96,2.24,0.0947024,0
26,106,7,10,18,22,72,7,9,17,22,72,7,9,17,4,6,2,2,3,4,4,15,17,17,2,2.2,0.75,0.57,0.97,1.54,1.3,3.04,3.98,3.16,6.8281,6.8251,14.5341,17.4228,12.9676,4.54,13.3,0.00125,0.0017,0.00321,1933.15,2500.15,63.29,53.63,172.31,3560,4876,77.36,85.03,239.11,9,17,8,6,11,4,6,2,2,3,0.523,0.144,1.04,0.824,0.479,1361.44,572.24,572.24,2.24,37.04,0.448856,1.045024,17.97764491,26.76090588,1112786.712,4179816.603,14.16,2.24,0.0944524,0
26,106,7,10,10,22,72,7,9,9,22,72,7,9,9,4,6,2,2,2,4,4,15,17,17,2,2.2,0.75,0.57,0.57,1.54,1.3,3.04,3.98,3.98,6.8281,6.8251,14.5341,17.4228,17.4228,4.54,13.3,0.00125,0.0017,0.0017,1933.15,2500.15,63.29,53.63,53.63,3560,4876,77.36,85.03,85.03,9,17,8,6,6,4,6,2,2,2,0.523,0.144,1.04,0.824,0.824,1420.96,609.36,609.36,2.56,37.04,0.526936,1.334976,23.38472513,26.76306012,1151697.992,4277812.838,16.56,2.56,0.0965224,0
26,106,7,10,0,22,72,7,9,1,22,72,7,9,1,4,6,2,2,1,4,4,15,17,1,2,2.2,0.75,0.57,0.79,1.54,1.3,3.04,3.98,2.2,6.8281,6.8251,14.5341,17.4228,13.5984,4.54,13.3,0.00125,0.0017,0.0000899,1933.15,2500.15,63.29,53.63,14.175,3560,4876,77.36,85.03,20.28,9,17,8,6,3,4,6,2,2,1,0.523,0.144,1.04,0.824,14.304,1524.16,666.96,666.96,3.2,42.16,0.477656,0.978976,18.35723008,26.76535798,1165632.267,4321261.487,21.84,3.2,29.9951624,0
26,106,7,0,0,22,72,7,1,1,22,72,7,1,1,4,6,2,1,1,4,4,15,1,1,2,2.2,0.75,0.79,0.79,1.54,1.3,3.04,2.2,2.2,6.8281,6.8251,14.5341,13.5984,13.5984,4.54,13.3,0.00125,0.0000899,0.0000899,1933.15,2500.15,63.29,14.175,14.175,3560,4876,77.36,20.28,20.28,9,17,8,3,3,4,6,2,1,1,0.523,0.144,1.04,14.304,14.304,1619.36,719.44,719.44,3.76,26.8,0.424504,0.369504,12.1596522,26.76765562,1179442.006,4364374.731,26.4,3.76,45.3569704,0
26,106,7,8,45,22,72,7,8,35,22,72,7,8,35,4,6,2,2,4,4,4,15,16,17,2,2.2,0.75,0.65,1.1,1.54,1.3,3.04,3.44,2.96,6.8281,6.8251,14.5341,13.6181,11.8138,4.54,13.3,0.00125,0.00143,3.12,1933.15,2500.15,63.29,50.5,266.05,3560,4876,77.36,90.2,332,9,17,8,8,19,4,6,2,2,4,0.523,0.144,1.04,0.918,0.474,1335.44,571.76,571.76,2.24,34.96,0.4114,0.747744,10.89195975,23.86984261,1086378.818,4120894.821,22.96,2.24,0.10450096,0
26,106,7,8,18,22,72,7,8,17,22,72,7,8,17,4,6,2,2,3,4,4,15,16,17,2,2.2,0.75,0.65,0.97,1.54,1.3,3.04,3.44,3.16,6.8281,6.8251,14.5341,13.6181,12.9676,4.54,13.3,0.00125,0.00143,0.00321,1933.15,2500.15,63.29,50.5,172.31,3560,4876,77.36,90.2,239.11,9,17,8,8,11,4,6,2,2,3,0.523,0.144,1.04,0.918,0.479,1380.8,578.96,578.96,2.24,34.96,0.426584,0.794464,11.6079988,26.76129119,1113903.657,4176341.531,11.44,2.24,0.10421336,0
26,106,7,8,10,22,72,7,8,9,22,72,7,8,9,4,6,2,2,2,4,4,15,16,17,2,2.2,0.75,0.65,0.57,1.54,1.3,3.04,3.44,3.98,6.8281,6.8251,14.5341,13.6181,17.4228,4.54,13.3,0.00125,0.00143,0.0017,1933.15,2500.15,63.29,50.5,53.63,3560,4876,77.36,90.2,85.03,9,17,8,8,6,4,6,2,2,2,0.523,0.144,1.04,0.918,0.824,1439.04,615.44,615.44,2.56,34.96,0.507224,1.11984,18.37113497,26.7634454,1152785.218,4274401.495,14.64,2.56,0.10368896,0
26,106,7,8,0,22,72,7,8,1,22,72,7,8,1,4,6,2,2,1,4,4,15,16,1,2,2.2,0.75,0.65,0.79,1.54,1.3,3.04,3.44,2.2,6.8281,6.8251,14.5341,13.6181,13.5984,4.54,13.3,0.00125,0.00143,0.0000899,1933.15,2500.15,63.29,50.5,14.175,3560,4876,77.36,90.2,20.28,9,17,8,8,3,4,6,2,2,1,0.523,0.144,1.04,0.918,14.304,1540.64,672.4,672.4,3.2,38.8,0.456536,0.686944,12.17958434,26.76574321,1166709.614,4317876.924,20.4,3.2,29.90095936,0
26,106,7,8,8,22,72,7,8,8,22,72,7,8,8,4,6,2,2,2,4,4,15,16,16,2,2.2,0.75,0.65,0.65,1.54,1.3,3.04,3.44,3.44,6.8281,6.8251,14.5341,13.6181,13.6181,4.54,13.3,0.00125,0.00143,0.00143,1933.15,2500.15,63.29,50.5,50.5,3560,4876,77.36,90.2,90.2,9,17,8,8,8,4,6,2,2,2,0.523,0.144,1.04,0.918,0.918,1456.8,621.44,621.44,2.56,32.8,0.487,0.881376,12.19948544,26.76383066,1153871.661,4270988.012,12.4,2.56,0.11014864,0
26,54,6,45,45,22,42,6,35,35,22,42,6,35,35,4,5,2,4,4,4,6,14,17,17,2,2,0.91,1.1,1.1,1.54,2.16,2.55,2.96,2.96,6.8281,7.0924,11.2603,11.8138,11.8138,4.54,10.2,2.27,3.12,3.12,1933.15,2890.15,3948.15,266.05,266.05,3560,4912,4300,332,332,9,20,7,19,19,4,5,2,4,4,0.523,0.251,0.709,0.474,0.474,296.56,162.8,162.8,0.96,30.64,0.227536,0.288224,5.279840446,8.23216,2101656.21,3881314.56,31.36,0.96,0.02132216,0
26,54,6,45,0,22,42,6,35,1,22,42,6,35,1,4,5,2,4,1,4,6,14,17,1,2,2,0.91,1.1,0.79,1.54,2.16,2.55,2.96,2.2,6.8281,7.0924,11.2603,11.8138,13.5984,4.54,10.2,2.27,3.12,0.0000899,1933.15,2890.15,3948.15,266.05,14.175,3560,4912,4300,332,20.28,9,20,7,19,3,4,5,2,4,1,0.523,0.251,0.709,0.474,14.304,444.16,252.56,252.56,2.16,37.04,0.28284,0.220736,7.254293332,11.69895923,2272468.768,4190526.835,45.44,2.16,30.55685576,0
26,54,6,18,45,22,42,6,17,35,22,42,6,17,35,4,5,2,3,4,4,6,14,17,17,2,2,0.91,0.97,1.1,1.54,2.16,2.55,3.16,2.96,6.8281,7.0924,11.2603,12.9676,11.8138,4.54,10.2,2.27,0.00321,3.12,1933.15,2890.15,3948.15,172.31,266.05,3560,4912,4300,239.11,332,9,20,7,11,19,4,5,2,3,4,0.523,0.251,0.709,0.479,0.474,307.36,164.24,164.24,1.04,30.64,0.246984,0.336704,6.439935578,11.69393626,2162855.532,3970204.94,28.16,1.04,0.02130176,0
26,54,6,18,18,22,42,6,17,17,22,42,6,17,17,4,5,2,3,3,4,6,14,17,17,2,2,0.91,0.97,0.97,1.54,2.16,2.55,3.16,3.16,6.8281,7.0924,11.2603,12.9676,12.9676,4.54,10.2,2.27,0.00321,0.00321,1933.15,2890.15,3948.15,172.31,172.31,3560,4912,4300,239.11,239.11,9,20,7,11,11,4,5,2,3,3,0.523,0.251,0.709,0.479,0.479,259.84,139.76,139.76,1.04,30.64,0.26508,0.381984,7.493530356,14.37856214,2223351.878,4058405.035,19.84,1.04,0.02127936,0
26,54,6,18,0,22,42,6,17,1,22,42,6,17,1,4,5,2,3,1,4,6,14,17,1,2,2,0.91,0.97,0.79,1.54,2.16,2.55,3.16,2.2,6.8281,7.0924,11.2603,12.9676,13.5984,4.54,10.2,2.27,0.00321,0.0000899,1933.15,2890.15,3948.15,172.31,14.175,3560,4912,4300,239.11,20.28,9,20,7,11,3,4,5,2,3,1,0.523,0.251,0.709,0.479,14.304,357.76,205.04,205.04,2,37.04,0.299064,0.281376,8.249662746,14.38280712,2331779.228,4277100.761,32,2,30.55130336,0
26,54,6,10,45,22,42,6,9,35,22,42,6,9,35,4,5,2,2,4,4,6,14,17,17,2,2,0.91,0.57,1.1,1.54,2.16,2.55,3.98,2.96,6.8281,7.0924,11.2603,17.4228,11.8138,4.54,10.2,2.27,0.0017,3.12,1933.15,2890.15,3948.15,53.63,266.05,3560,4912,4300,85.03,332,9,20,7,6,19,4,5,2,2,4,0.523,0.251,0.709,0.824,0.474,355.36,198.16,198.16,1.44,30.64,0.340744,0.669296,14.91771784,11.69636678,2244370.842,4123739.127,36.56,1.44,0.03921416,0
26,54,6,10,18,22,42,6,9,17,22,42,6,9,17,4,5,2,2,3,4,6,14,17,17,2,2,0.91,0.57,0.97,1.54,2.16,2.55,3.98,3.16,6.8281,7.0924,11.2603,17.4228,12.9676,4.54,10.2,2.27,0.0017,0.00321,1933.15,2890.15,3948.15,53.63,172.31,3560,4912,4300,85.03,239.11,9,20,7,6,11,4,5,2,2,3,0.523,0.251,0.709,0.824,0.479,290.56,162.16,162.16,1.36,30.64,0.35468,0.701456,15.56007983,14.38061615,2303977.184,4210794.223,25.04,1.36,0.03905376,0
26,54,6,10,10,22,42,6,9,9,22,42,6,9,9,4,5,2,2,2,4,6,14,17,17,2,2,0.91,0.57,0.57,1.54,2.16,2.55,3.98,3.98,6.8281,7.0924,11.2603,17.4228,17.4228,4.54,10.2,2.27,0.0017,0.0017,1933.15,2890.15,3948.15,53.63,53.63,3560,4912,4300,85.03,85.03,9,20,7,6,6,4,5,2,2,2,0.523,0.251,0.709,0.824,0.824,316.16,179.44,179.44,1.6,30.64,0.43148,0.967136,22.03872475,14.38266997,2383475.694,4361284.159,28.24,1.6,0.04730616,0
26,54,6,10,0,22,42,6,9,1,22,42,6,9,1,4,5,2,2,1,4,6,14,17,1,2,2,0.91,0.57,0.79,1.54,2.16,2.55,3.98,2.2,6.8281,7.0924,11.2603,17.4228,13.5984,4.54,10.2,2.27,0.0017,0.0000899,1933.15,2890.15,3948.15,53.63,14.175,3560,4912,4300,85.03,20.28,9,20,7,6,3,4,5,2,2,1,0.523,0.251,0.709,0.824,14.304,376.96,217.2,217.2,2.16,37.04,0.382904,0.663824,16.09138501,14.38486076,2410903.137,4426792.562,34,2.16,30.18750776,0
26,54,6,0,0,22,42,6,1,1,22,42,6,1,1,4,5,2,1,1,4,6,14,1,1,2,2,0.91,0.79,0.79,1.54,2.16,2.55,2.2,2.2,6.8281,7.0924,11.2603,13.5984,13.5984,4.54,10.2,2.27,0.0000899,0.0000899,1933.15,2890.15,3948.15,14.175,14.175,3560,4912,4300,20.28,20.28,9,20,7,3,3,4,5,2,1,1,0.523,0.251,0.709,14.304,14.304,429.76,249.84,249.84,2.64,22.96,0.330456,0.10704,8.973962446,14.38705133,2438206.044,4491965.561,39.04,2.64,45.79087736,0
26,54,6,8,45,22,42,6,8,35,22,42,6,8,35,4,5,2,2,4,4,6,14,16,17,2,2,0.91,0.65,1.1,1.54,2.16,2.55,3.44,2.96,6.8281,7.0924,11.2603,13.6181,11.8138,4.54,10.2,2.27,0.00143,3.12,1933.15,2890.15,3948.15,50.5,266.05,3560,4912,4300,90.2,332,9,20,7,8,19,4,5,2,2,4,0.523,0.251,0.709,0.918,0.474,370.56,203.84,203.84,1.44,28.64,0.317896,0.42608,7.28177625,11.69680146,2246581.684,4118464.262,32.24,1.44,0.0506972,0
26,54,6,8,18,22,42,6,8,17,22,42,6,8,17,4,5,2,2,3,4,6,14,16,17,2,2,0.91,0.65,0.97,1.54,2.16,2.55,3.44,3.16,6.8281,7.0924,11.2603,13.6181,12.9676,4.54,10.2,2.27,0.00143,0.00321,1933.15,2890.15,3948.15,50.5,172.31,3560,4912,4300,90.2,239.11,9,20,7,8,11,4,5,2,2,3,0.523,0.251,0.709,0.918,0.479,301.44,166.4,166.4,1.36,28.64,0.332664,0.46688,8.275327276,14.3809835,2306164.553,4205557.778,22,1.36,0.0504992,0
26,54,6,8,10,22,42,6,8,9,22,42,6,8,9,4,5,2,2,2,4,6,14,16,17,2,2,0.91,0.65,0.57,1.54,2.16,2.55,3.44,3.98,6.8281,7.0924,11.2603,13.6181,17.4228,4.54,10.2,2.27,0.00143,0.0017,1933.15,2890.15,3948.15,50.5,53.63,3560,4912,4300,90.2,85.03,9,20,7,8,6,4,5,2,2,2,0.523,0.251,0.709,0.918,0.824,325.76,183.04,183.04,1.6,28.64,0.412024,0.767984,16.11002815,14.38303729,2385633.345,4356111.441,26,1.6,0.0561572,0
26,54,6,8,0,22,42,6,8,1,22,42,6,8,1,4,5,2,2,1,4,6,14,16,1,2,2,0.91,0.65,0.79,1.54,2.16,2.55,3.44,2.2,6.8281,7.0924,11.2603,13.6181,13.5984,4.54,10.2,2.27,0.00143,0.0000899,1933.15,2890.15,3948.15,50.5,14.175,3560,4912,4300,90.2,20.28,9,20,7,8,3,4,5,2,2,1,0.523,0.251,0.709,0.918,14.304,384.96,220.16,220.16,2.16,33.76,0.36204,0.387776,8.998632834,14.38522804,2413050.909,4421646.626,32.24,2.16,30.0949892,0
26,54,6,8,8,22,42,6,8,8,22,42,6,8,8,4,5,2,2,2,4,6,14,16,16,2,2,0.91,0.65,0.65,1.54,2.16,2.55,3.44,3.44,6.8281,7.0924,11.2603,13.6181,13.6181,4.54,10.2,2.27,0.00143,0.00143,1933.15,2890.15,3948.15,50.5,50.5,3560,4912,4300,90.2,90.2,9,20,7,8,8,4,5,2,2,2,0.523,0.251,0.709,0.918,0.918,335.04,186.56,186.56,1.6,26.56,0.392056,0.545504,9.023272176,14.3834046,2387790.213,4350936.586,23.44,1.6,0.06430136,0
26,54,7,45,45,22,42,7,35,35,22,42,7,35,35,4,5,2,4,4,4,6,15,17,17,2,2,0.75,1.1,1.1,1.54,2.16,3.04,2.96,2.96,6.8281,7.0924,14.5341,11.8138,11.8138,4.54,10.2,0.00125,3.12,3.12,1933.15,2890.15,63.29,266.05,266.05,3560,4912,77.36,332,332,9,20,8,19,19,4,5,2,4,4,0.523,0.251,1.04,0.474,0.474,285.04,154.16,154.16,0.96,31.76,0.2644,0.349376,8.957155938,11.21556625,1272633.302,4010115.214,28.4,0.96,0.06835064,0
26,54,7,45,0,22,42,7,35,1,22,42,7,35,1,4,5,2,4,1,4,6,15,17,1,2,2,0.75,1.1,0.79,1.54,2.16,3.04,2.96,2.2,6.8281,7.0924,14.5341,11.8138,13.5984,4.54,10.2,0.00125,3.12,0.0000899,1933.15,2890.15,63.29,266.05,14.175,3560,4912,77.36,332,20.28,9,20,8,19,3,4,5,2,4,1,0.523,0.251,1.04,0.474,14.304,436.24,246.64,246.64,2.16,39.44,0.315736,0.31168,10.46421495,14.11610179,1365165.931,4214024.982,43.76,2.16,30.23766584,0
26,54,7,18,45,22,42,7,17,35,22,42,7,17,35,4,5,2,3,4,4,6,15,17,17,2,2,0.75,0.97,1.1,1.54,2.16,3.04,3.16,2.96,6.8281,7.0924,14.5341,12.9676,11.8138,4.54,10.2,0.00125,0.00321,3.12,1933.15,2890.15,63.29,172.31,266.05,3560,4912,77.36,239.11,332,9,20,8,11,19,4,5,2,3,4,0.523,0.251,1.04,0.479,0.474,298,157.04,157.04,1.04,31.76,0.282184,0.390016,9.815066236,14.11164513,1304699.281,4067626.312,25.84,1.04,0.06819784,0
26,54,7,18,18,22,42,7,17,17,22,42,7,17,17,4,5,2,3,3,4,6,15,17,17,2,2,0.75,0.97,0.97,1.54,2.16,3.04,3.16,3.16,6.8281,7.0924,14.5341,12.9676,12.9676,4.54,10.2,0.00125,0.00321,0.00321,1933.15,2890.15,63.29,172.31,172.31,3560,4912,77.36,239.11,239.11,9,20,8,11,11,4,5,2,3,3,0.523,0.251,1.04,0.479,0.479,252.64,134,134,1.04,31.76,0.298616,0.427456,10.56647618,16.23057362,1336062.286,4124447.125,18.16,1.04,0.06804304,0
26,54,7,18,0,22,42,7,17,1,22,42,7,17,1,4,5,2,3,1,4,6,15,17,1,2,2,0.75,0.97,0.79,1.54,2.16,3.04,3.16,2.2,6.8281,7.0924,14.5341,12.9676,13.5984,4.54,10.2,0.00125,0.00321,0.0000899,1933.15,2890.15,63.29,172.31,14.175,3560,4912,77.36,239.11,20.28,9,20,8,11,3,4,5,2,3,1,0.523,0.251,1.04,0.479,14.304,352,200.56,200.56,2,39.44,0.330296,0.36448,11.15739953,16.2342523,1395343.049,4269219.626,30.96,2,30.23198104,0
26,54,7,10,45,22,42,7,9,35,22,42,7,9,35,4,5,2,2,4,4,6,15,17,17,2,2,0.75,0.57,1.1,1.54,2.16,3.04,3.98,2.96,6.8281,7.0924,14.5341,17.4228,11.8138,4.54,10.2,0.00125,0.0017,3.12,1933.15,2890.15,63.29,53.63,266.05,3560,4912,77.36,85.03,332,9,20,8,6,19,4,5,2,2,4,0.523,0.251,1.04,0.824,0.474,346.64,191.6,191.6,1.44,31.76,0.370824,0.690464,17.12601379,14.11380158,1349330.177,4169110.549,34.64,1.44,0.07697464,0
26,54,7,10,18,22,42,7,9,17,22,42,7,9,17,4,5,2,2,3,4,6,15,17,17,2,2,0.75,0.57,0.97,1.54,2.16,3.04,3.98,3.16,6.8281,7.0924,14.5341,17.4228,12.9676,4.54,10.2,0.00125,0.0017,0.00321,1933.15,2890.15,63.29,53.63,172.31,3560,4912,77.36,85.03,239.11,9,20,8,6,11,4,5,2,2,3,0.523,0.251,1.04,0.824,0.479,284,157.04,157.04,1.36,31.76,0.383096,0.714784,17.46619096,16.23235356,1379803.176,4224786.363,23.76,1.36,0.07668184,0
26,54,7,10,10,22,42,7,9,9,22,42,7,9,9,4,5,2,2,2,4,6,15,17,17,2,2,0.75,0.57,0.57,1.54,2.16,3.04,3.98,3.98,6.8281,7.0924,14.5341,17.4228,17.4228,4.54,10.2,0.00125,0.0017,0.0017,1933.15,2890.15,63.29,53.63,53.63,3560,4912,77.36,85.03,85.03,9,20,8,6,6,4,5,2,2,2,0.523,0.251,1.04,0.824,0.824,310.24,174.96,174.96,1.6,31.76,0.454776,0.94832,22.77800117,16.23413332,1422417.272,4323226.349,27.36,1.6,0.07579864,0
26,54,7,10,0,22,42,7,9,1,22,42,7,9,1,4,5,2,2,1,4,6,15,17,1,2,2,0.75,0.57,0.79,1.54,2.16,3.04,3.98,2.2,6.8281,7.0924,14.5341,17.4228,13.5984,4.54,10.2,0.00125,0.0017,0.0000899,1933.15,2890.15,63.29,53.63,14.175,3560,4912,77.36,85.03,20.28,9,20,8,6,3,4,5,2,2,1,0.523,0.251,1.04,0.824,14.304,371.84,213.36,213.36,2.16,39.44,0.409016,0.714784,17.83228709,16.23603187,1437582.543,4366861.477,33.36,2.16,29.85904984,0
26,54,7,0,0,22,42,7,1,1,22,42,7,1,1,4,5,2,1,1,4,6,15,1,1,2,2,0.75,0.79,0.79,1.54,2.16,3.04,2.2,2.2,6.8281,7.0924,14.5341,13.5984,13.5984,4.54,10.2,0.00125,0.0000899,0.0000899,1933.15,2890.15,63.29,14.175,14.175,3560,4912,77.36,20.28,20.28,9,20,8,3,3,4,5,2,1,1,0.523,0.251,1.04,14.304,14.304,425.44,246.64,246.64,2.64,26.64,0.359384,0.227776,11.71649018,16.23793021,1452623.278,4410161.201,38.64,2.64,45.10546904,0
26,54,7,8,45,22,42,7,8,35,22,42,7,8,35,4,5,2,2,4,4,6,15,16,17,2,2,0.75,0.65,1.1,1.54,2.16,3.04,3.44,2.96,6.8281,7.0924,14.5341,13.6181,11.8138,4.54,10.2,0.00125,0.00143,3.12,1933.15,2890.15,63.29,50.5,266.05,3560,4912,77.36,90.2,332,9,20,8,8,19,4,5,2,2,4,0.523,0.251,1.04,0.918,0.474,362,197.36,197.36,1.44,29.84,0.349,0.468416,10.48653836,14.11418725,1350568.25,4165582.169,30.16,1.44,0.08596856,1
26,54,7,8,18,22,42,7,8,17,22,42,7,8,17,4,5,2,2,3,4,6,15,16,17,2,2,0.75,0.65,0.97,1.54,2.16,3.04,3.44,3.16,6.8281,7.0924,14.5341,13.6181,12.9676,4.54,10.2,0.00125,0.00143,0.00321,1933.15,2890.15,63.29,50.5,172.31,3560,4912,77.36,90.2,239.11,9,20,8,8,11,4,5,2,2,3,0.523,0.251,1.04,0.918,0.479,295.04,161.36,161.36,1.36,29.84,0.362104,0.501376,11.17790455,16.23267191,1381017.777,4221296.402,20.56,1.36,0.08563816,0
26,54,7,8,10,22,42,7,8,9,22,42,7,8,9,4,5,2,2,2,4,6,15,16,17,2,2,0.75,0.65,0.57,1.54,2.16,3.04,3.44,3.98,6.8281,7.0924,14.5341,13.6181,17.4228,4.54,10.2,0.00125,0.00143,0.0017,1933.15,2890.15,63.29,50.5,53.63,3560,4912,77.36,90.2,85.03,9,20,8,8,6,4,5,2,2,2,0.523,0.251,1.04,0.918,0.824,320,178.64,178.64,1.6,29.84,0.436344,0.770336,17.84577072,16.23445164,1423602.154,4319800.115,24.96,1.6,0.08216056,0
26,54,7,8,0,22,42,7,8,1,22,42,7,8,1,4,5,2,2,1,4,6,15,16,1,2,2,0.75,0.65,0.79,1.54,2.16,3.04,3.44,2.2,6.8281,7.0924,14.5341,13.6181,13.5984,4.54,10.2,0.00125,0.00143,0.0000899,1933.15,2890.15,63.29,50.5,14.175,3560,4912,77.36,90.2,20.28,9,20,8,8,3,4,5,2,2,1,0.523,0.251,1.04,0.918,14.304,380,216.4,216.4,2.16,36.24,0.389176,0.459904,11.73600106,16.23635015,1438757.546,4363462.025,31.44,2.16,29.76404216,0
26,54,7,8,8,22,42,7,8,8,22,42,7,8,8,4,5,2,2,2,4,6,15,16,16,2,2,0.75,0.65,0.65,1.54,2.16,3.04,3.44,3.44,6.8281,7.0924,14.5341,13.6181,13.6181,4.54,10.2,0.00125,0.00143,0.00143,1933.15,2890.15,63.29,50.5,50.5,3560,4912,77.36,90.2,90.2,9,20,8,8,8,4,5,2,2,2,0.523,0.251,1.04,0.918,0.918,329.44,182.24,182.24,1.6,27.84,0.4174,0.569024,11.75548089,16.23476994,1424786.253,4316371.744,22.24,1.6,0.0878156,0
